Source,Chr,Position,Target,Chr,Position,Conditioning.Marker,Chr,Position,Effect,SE,|Effect|/SE,P_empirical,p.adjusted
Exosc8_B,3,54.732036,Ubald2_B,11,116.436586,NA,NA,NA,-2.13274739151773,1.59736141960958,1.33516896385228,0.082579185520362,0.193874472105844
Dgcr8_B,16,18.271598,Sep15_B,3,144.583992,NA,NA,NA,-4.08447400810369,3.05927558564259,1.33511149739907,0.082579185520362,0.193874472105844
Mafb_B,2,160.365371,Sec11c_B,18,65.809107,NA,NA,NA,-3.16405480515215,2.37040402534753,1.33481666893823,0.082579185520362,0.193874472105844
Ormdl3_B,11,98.584312,Ppapdc1b_B,8,25.722474,NA,NA,NA,-2.31751777006451,1.73864148270666,1.33294747256155,0.082579185520362,0.193874472105844
Champ1_B,8,13.87564,Ugt8a_B,3,125.901954,NA,NA,NA,-1.43532443670641,1.07755715304767,1.33201699106805,0.082579185520362,0.193874472105844
Galnt13_B,2,54.777313,Klhl24_B,16,20.112649,NA,NA,NA,-2.6249489901643,1.9726912514075,1.33064360086325,0.0828619909502263,0.194394394366449
E2f1_B,2,154.56465,Ins1_B,19,52.26489,NA,NA,NA,-0.699745395303697,0.525935115873016,1.33047855939828,0.0828619909502263,0.194394394366449
Klhl13_B,20,23.292176,Mctp2_B,7,72.192214,NA,NA,NA,-1.19525834583863,0.899182191153313,1.32927270757616,0.0832861990950227,0.19524503294631
Pwp2_B,10,78.17803,Galnt13_B,2,54.777313,NA,NA,NA,-1.56904104844623,1.18041721577886,1.32922582581189,0.0832861990950227,0.19524503294631
Sep15_B,3,144.583992,Rrm2_B,12,24.711194,NA,NA,NA,-1.88703367555494,1.42012705100058,1.32877806547336,0.0832861990950227,0.19524503294631
Nup205_B,6,35.21251,Nudt11_B,20,6.051282,NA,NA,NA,-1.06435980419169,0.801294260307755,1.32830079649254,0.0835690045248869,0.195859703405714
Klf15_B,6,90.468907,E2f1_B,2,154.56465,NA,NA,NA,-0.996149545590541,0.750956323818229,1.32650796590357,0.0839932126696833,0.196073462575669
Peg10_B,6,4.753912,Sep15_B,3,144.583992,NA,NA,NA,-3.60494298624879,2.71804795739796,1.32629852112686,0.0839932126696833,0.196073462575669
Copz2_B,11,96.855536,Nucb2_B,7,116.522462,NA,NA,NA,-0.753148999025501,0.567892568780837,1.32621738763438,0.0839932126696833,0.196073462575669
Peg10_B,6,4.753912,Fkbp2_B,19,6.979101,NA,NA,NA,-3.57714640795872,2.6977303748761,1.32598366436935,0.0839932126696833,0.196073462575669
Mctp2_B,7,72.192214,Ppapdc1b_B,8,25.722474,NA,NA,NA,-1.07279282343846,0.80912171175187,1.32587323743384,0.0839932126696833,0.196073462575669
Champ1_B,8,13.87564,Exosc8_B,3,54.732036,NA,NA,NA,-1.49774474401143,1.1298615141826,1.32560028393832,0.0839932126696833,0.196073462575669
Dnajc11_B,4,151.957914,Kcnd3_B,3,105.563166,NA,NA,NA,-1.07642019878806,0.812069553113433,1.32552709883177,0.0839932126696833,0.196073462575669
Irx2_B,13,72.631508,Necap1_B,6,122.881746,NA,NA,NA,-3.50564242296203,2.64502632302987,1.32537146887307,0.0839932126696833,0.196073462575669
Mafb_B,2,160.365371,Rgs5_B,1,169.675657,NA,NA,NA,-3.30851907322096,2.49643764306231,1.32529610039147,0.0839932126696833,0.196073462575669
BC003331_B,1,150.377192,2610035D17Rik_B,11,113.122866,NA,NA,NA,2.89879000938854,2.18745652393182,1.32518748495085,0,0
Fuom_B,7,140.099606,Os9_B,10,127.10771,NA,NA,NA,-1.1558942791261,0.872286381858021,1.32513163470921,0.0839932126696833,0.196073462575669
Ssr4_B,20,73.788929,Polr1b_B,2,129.113794,NA,NA,NA,-2.61669284351593,1.97558276301991,1.32451694380852,0.0841346153846154,0.196073462575669
Ormdl3_B,11,98.584312,Klhl24_B,16,20.112649,NA,NA,NA,-0.921119887914828,0.695907833730163,1.32362339273794,0.0841346153846154,0.196073462575669
Mctp2_B,7,72.192214,Spcs1_B,14,31.000749,NA,NA,NA,-1.79239760654178,1.3542083995458,1.32357590393247,0.0841346153846154,0.196073462575669
Dapl1_B,2,59.494836,Nucb2_B,7,116.522462,NA,NA,NA,-0.608740482591867,0.460003136064292,1.32333985328915,0.0841346153846154,0.196073462575669
2610035D17Rik_B,11,113.122866,Os9_B,10,127.10771,NA,NA,NA,-1.51656977257495,1.14683588555498,1.32239476604889,0.0841346153846154,0.196073462575669
Sep15_B,3,144.583992,Coq9_B,8,94.846608,NA,NA,NA,-1.78950614698684,1.35373517484393,1.32190267361055,0.0841346153846154,0.196073462575669
Pygb_B,2,150.809246,Rab3d_B,9,21.912842,NA,NA,NA,-2.86118681493958,2.16466243869082,1.32177043579599,0.0841346153846154,0.196073462575669
Miat_B,5,112.221312,Rab3d_B,9,21.912842,NA,NA,NA,-0.898672928600626,0.679939174551652,1.3216960608178,0.0841346153846154,0.196073462575669
Kcnd3_B,3,105.563166,Mamld1_B,20,71.103156,NA,NA,NA,-0.914534936323122,0.69204918944758,1.32148834254562,0.0841346153846154,0.196073462575669
Ins1_B,19,52.26489,Ins2_B,7,142.689083,NA,NA,NA,-0.45544820535873,0.344652176519997,1.32147201261706,0.0841346153846154,0.196073462575669
Mafb_B,2,160.365371,Ankrd37_B,8,45.998384,NA,NA,NA,-2.81469105916181,2.13104486666342,1.32080328443238,0.0842760180995475,0.196306745418843
Emc8_B,8,120.661244,Ppapdc1b_B,8,25.722474,NA,NA,NA,-1.40778911764877,1.06616331130645,1.32042540079878,0.0842760180995475,0.196306745418843
sexM,0,3,Mctp2_B,7,72.192214,NA,NA,NA,0.503133356946077,0.381047772620391,1.32039443108702,0,0
Nup205_B,6,35.21251,Ugt8a_B,3,125.901954,NA,NA,NA,-0.943673593819154,0.715144159802496,1.31955715625193,0.0844174208144797,0.196340052875083
Exosc8_B,3,54.732036,Sep15_B,3,144.583992,NA,NA,NA,-3.8075692056302,2.88712628108767,1.31880937476547,0.0844174208144797,0.196340052875083
Ssr4_B,20,73.788929,Slc17a9_B,2,180.733772,NA,NA,NA,-1.7435965119241,1.32282932670341,1.31808123446225,0.0845588235294118,0.196340052875083
Miat_B,5,112.221312,Ubald2_B,11,116.436586,NA,NA,NA,-1.20211126060581,0.912213034349347,1.31779662791514,0.0845588235294118,0.196340052875083
Gpr108_B,17,57.241278,Crebrf_B,17,26.746142,NA,NA,NA,-0.732265732251439,0.55572830202081,1.31766859738595,0.0845588235294118,0.196340052875083
Crebrf_B,17,26.746142,Ormdl3_B,11,98.584312,NA,NA,NA,-1.65252812484223,1.25448443709198,1.31729663276888,0.0845588235294118,0.196340052875083
Scin_B,12,40.096998,Klf11_B,12,24.657072,NA,NA,NA,-1.99205788205216,1.51263736066929,1.31694346169709,0.0845588235294118,0.196340052875083
Nucb2_B,7,116.522462,Lztr1_B,16,17.51751,NA,NA,NA,-1.56548158816879,1.18901027054107,1.31662579117706,0.0845588235294118,0.196340052875083
Arx_B,20,93.292432,Necap1_B,6,122.881746,NA,NA,NA,-4.04219706873772,3.07013622228052,1.31661814853777,0.0845588235294118,0.196340052875083
Ugt8a_B,3,125.901954,Os9_B,10,127.10771,NA,NA,NA,-0.568028469484494,0.431519337114882,1.31634534220947,0.0845588235294118,0.196340052875083
Rgs5_B,1,169.675657,Serpini1_B,3,75.600521,NA,NA,NA,-1.56492492284544,1.18940356526208,1.31572240789493,0.0845588235294118,0.196340052875083
Miat_B,5,112.221312,P4hb_B,11,120.566776,NA,NA,NA,-2.02344410917097,1.5385085679687,1.31519846642293,0.0847002262443439,0.196380573336276
Galnt13_B,2,54.777313,Gmds_B,13,32.079146,NA,NA,NA,-2.44450836366401,1.85882119705353,1.31508526346637,0.0847002262443439,0.196380573336276
Mlst8_B,17,24.476314,Emc8_B,8,120.661244,NA,NA,NA,-1.44689685954475,1.10032805045859,1.31496862135044,0.0847002262443439,0.196380573336276
Dgcr8_B,16,18.271598,Derl3_B,10,75.89467,NA,NA,NA,-3.83564018829417,2.91731721982297,1.31478337776614,0.0847002262443439,0.196380573336276
Pwp2_B,10,78.17803,Bckdk_B,7,127.906873,NA,NA,NA,-3.39500559426487,2.58269941405401,1.31451828106307,0.0847002262443439,0.196380573336276
Ins2_B,7,142.689083,Srpr_B,9,35.224074,NA,NA,NA,-1.46767945005372,1.11659779712523,1.3144208718953,0.0847002262443439,0.196380573336276
Champ1_B,8,13.87564,Derl3_B,10,75.89467,NA,NA,NA,1.11057763929336,0.84537163333623,1.31371528863644,0,0
Fkbp2_B,19,6.979101,Gm12750_B,4,109.404974,NA,NA,NA,-1.76793002203525,1.34708526815285,1.31241136981586,0.084841628959276,0.196468824576584
Nop56_B,2,130.276872,Wdr45_B,20,7.725087,NA,NA,NA,-2.39346819417043,1.82409831319561,1.31213771585444,0.084841628959276,0.196468824576584
Exosc8_B,3,54.732036,Fam46d_B,20,107.83275,NA,NA,NA,-0.784168130664571,0.597640968797886,1.31210571497779,0.084841628959276,0.196468824576584
Ruvbl1_B,6,88.48149,Mlst8_B,17,24.476314,NA,NA,NA,-0.869943900151155,0.663644365015512,1.31085856523595,0.0849830316742082,0.196734155272165
Nudt11_B,20,6.051282,Rhd_B,4,134.880354,NA,NA,NA,-2.75159633617635,2.09971406078994,1.31046240417191,0.0851244343891403,0.196734155272165
Wdr4_B,17,31.507148,Ppapdc1b_B,8,25.722474,NA,NA,NA,-2.32480363415189,1.77466780914318,1.30999369131191,0.0851244343891403,0.196734155272165
Exosc8_B,3,54.732036,Klf15_B,6,90.468907,NA,NA,NA,-2.79968549569609,2.13773117433709,1.30965274273285,0.0851244343891403,0.196734155272165
Igsf21_B,4,140.136815,Ins1_B,19,52.26489,NA,NA,NA,-3.02811491038395,2.31242015531596,1.30950031006377,0.0851244343891403,0.196734155272165
Smad9_B,3,54.77842,Rhd_B,4,134.880354,NA,NA,NA,-3.19855484432208,2.44311129487137,1.30921372719964,0.0851244343891403,0.196734155272165
Bckdk_B,7,127.906873,Slc46a3_B,5,147.886626,NA,NA,NA,-0.917936752157187,0.701270034353639,1.30896331967649,0.0851244343891403,0.196734155272165
Miat_B,5,112.221312,Lztr1_B,16,17.51751,NA,NA,NA,-0.867712048279771,0.663225677146667,1.30832095043854,0.0851244343891403,0.196734155272165
Ssr4_B,20,73.788929,Bsdc1_B,4,129.47504,NA,NA,NA,-0.676737519210867,0.517358173836237,1.30806383939549,0.0852658371040724,0.196971335968727
Mrpl19_B,6,81.961904,Kcnd3_B,3,105.563166,NA,NA,NA,-1.23643117877005,0.945641508430647,1.30750518853808,0.0854072398190046,0.197106390317907
Slc46a3_B,5,147.886626,Emc8_B,8,120.661244,NA,NA,NA,-2.45916062483287,1.88228765029456,1.30647439802733,0.0854072398190046,0.197106390317907
Wdr45_B,20,7.725087,Bckdk_B,7,127.906873,NA,NA,NA,-0.656783450094284,0.502930839119589,1.30591206386155,0.0854072398190046,0.197106390317907
Pygb_B,2,150.809246,1110054M08Rik_B,16,24.3926,NA,NA,NA,1.35984289132627,1.04166522514709,1.30545098223304,0,0
Scin_B,12,40.096998,Nucb2_B,7,116.522462,NA,NA,NA,-2.89645749588641,2.21877700632057,1.30542974243709,0.0854072398190046,0.197106390317907
Slc46a3_B,5,147.886626,Bckdk_B,7,127.906873,NA,NA,NA,-1.10292071489911,0.845959095467086,1.30375182536473,0.0858314479638009,0.197797271356095
Mctp2_B,7,72.192214,Ormdl3_B,11,98.584312,NA,NA,NA,-1.43739634070336,1.10258411341561,1.30366139255404,0.0858314479638009,0.197797271356095
Pwp2_B,10,78.17803,2610035D17Rik_B,11,113.122866,NA,NA,NA,-1.08772756480302,0.834475515002634,1.30348649570573,0.0858314479638009,0.197797271356095
Os9_B,10,127.10771,St8sia2_B,7,73.9764,NA,NA,NA,-1.64392648537815,1.26130420735886,1.30335447688745,0.0858314479638009,0.197797271356095
Klhl13_B,20,23.292176,Bckdk_B,7,127.906873,NA,NA,NA,-1.80503541168133,1.38504844757681,1.30322907826026,0.0858314479638009,0.197797271356095
Gcg_B,2,62.47909,sexM,0,50,NA,NA,NA,-1.27425763448254,0.977970678179273,1.30296098125853,0.0859728506787331,0.197931198486809
Lmf1_B,17,25.621,Sep15_B,3,144.583992,NA,NA,NA,-0.905277825970064,0.695179129815167,1.30222238721516,0.0859728506787331,0.197931198486809
Ubald2_B,11,116.436586,Pygb_B,2,150.809246,NA,NA,NA,-6.34947952415846,4.88194530235707,1.3006043965902,0.0859728506787331,0.197931198486809
Nop56_B,2,130.276872,Emc8_B,8,120.661244,NA,NA,NA,-1.5220106529,1.17031780598297,1.30051054945852,0.0859728506787331,0.197931198486809
Hbp1_B,12,31.938394,Dapl1_B,2,59.494836,NA,NA,NA,-1.72579977846145,1.32970921625099,1.29787757907492,0.0861142533936652,0.198208739167114
Anp32e_B,3,95.938318,Emc8_B,8,120.661244,NA,NA,NA,-1.93400512375131,1.49104427447869,1.29708094981116,0.0863970588235294,0.198811532601421
Ankrd37_B,8,45.998384,Ins1_B,19,52.26489,NA,NA,NA,-0.835626808142401,0.644594018776317,1.29636140547617,0.0865384615384616,0.199040555379776
Galnt13_B,2,54.777313,Fgf14_B,14,124.327517,NA,NA,NA,-1.05464165756673,0.813769538975989,1.29599549633406,0.0866798642533937,0.199221177367689
Sep15_B,3,144.583992,Acer2_B,4,86.904609,NA,NA,NA,-0.71805277334507,0.554463702509706,1.29504018043904,0.0866798642533937,0.199221177367689
Clptm1l_B,13,73.61232,Ormdl3_B,11,98.584312,NA,NA,NA,-0.623801846523879,0.48175105805091,1.29486346962617,0.0866798642533937,0.199221177367689
2610035D17Rik_B,11,113.122866,Arx_B,20,93.292432,NA,NA,NA,-0.937645127716796,0.724574426005951,1.29406323776199,0.0868212669683258,0.199248638644707
Sep15_B,3,144.583992,Anp32e_B,3,95.938318,NA,NA,NA,3.02121418523974,2.33632217682286,1.29314964143698,0.000339213025780216,0.00427093910339965
Peg10_B,6,4.753912,Tcp11l2_B,10,84.595492,NA,NA,NA,-5.20806856159385,4.02823437264943,1.29289114778305,0.0868212669683258,0.199248638644707
Mamld1_B,20,71.103156,Tcp11l2_B,10,84.595492,NA,NA,NA,-4.50238103979893,3.4832570401202,1.29257789130703,0.0868212669683258,0.199248638644707
Champ1_B,8,13.87564,2610035D17Rik_B,11,113.122866,NA,NA,NA,-1.13080280020902,0.874976053566298,1.29238142644019,0.0868212669683258,0.199248638644707
Ruvbl1_B,6,88.48149,Nup205_B,6,35.21251,NA,NA,NA,-0.721669107360674,0.558614399721512,1.29189134351075,0.0868212669683258,0.199248638644707
Ubald2_B,11,116.436586,Mrpl19_B,6,81.961904,NA,NA,NA,-5.69185194570821,4.40596443110971,1.29185154231366,0.0868212669683258,0.199248638644707
Smad9_B,3,54.77842,Smpdl3a_B,10,57.803082,NA,NA,NA,-2.54077292268335,1.96788826347825,1.2911164570861,0.0871040723981901,0.199809679589091
Med19_B,2,84.683308,1110054M08Rik_B,16,24.3926,NA,NA,NA,0.85256675084972,0.663934774809026,1.28411220981,0.000678426051560432,0.00719579340548604
Hbp1_B,12,31.938394,Champ1_B,8,13.87564,NA,NA,NA,2.03891080080742,1.59679779230262,1.27687476187405,0.000678426051560432,0.00719579340548604
Sep15_B,3,144.583992,Usp11_B,20,20.712222,NA,NA,NA,2.21807885916061,1.7431893223348,1.27242568018358,0.00101763907734054,0.0102692962518038
Hbp1_B,12,31.938394,Mlst8_B,17,24.476314,NA,NA,NA,3.75375868026237,2.95160118034467,1.27177028700877,0.00101763907734054,0.0102692962518038
Dlk1_B,12,109.45808,Sep15_B,3,144.583992,NA,NA,NA,2.83231441588126,2.24087580237775,1.26393190237315,0.00101763907734054,0.0102692962518038
Mrpl19_B,6,81.961904,1110054M08Rik_B,16,24.3926,NA,NA,NA,0.651216349074809,0.515413301376366,1.2634837854122,0.00101763907734054,0.0102692962518038
Usp11_B,20,20.712222,Necap1_B,6,122.881746,NA,NA,NA,3.16224931073422,2.50802162407928,1.26085408529726,0.00101763907734054,0.0102692962518038
Mrpl19_B,6,81.961904,Sec11c_B,18,65.809107,NA,NA,NA,2.47191057214108,1.96177435663336,1.26003817094601,0.00101763907734054,0.0102692962518038
Med19_B,2,84.683308,Necap1_B,6,122.881746,NA,NA,NA,2.94061770770678,2.33540413631438,1.25914725506461,0.00101763907734054,0.0102692962518038
E2f1_B,2,154.56465,Anp32e_B,3,95.938318,NA,NA,NA,1.70620887525519,1.36724717144752,1.24791545441546,0.00135685210312075,0.0126205832605341
Champ1_B,8,13.87564,E2f1_B,2,154.56465,NA,NA,NA,1.17414706385854,0.948687880854339,1.23765369786443,0.00135685210312075,0.0126205832605341
Necap1_B,6,122.881746,Champ1_B,8,13.87564,NA,NA,NA,2.28698535075843,1.86890742235607,1.22370178608168,0.00169606512890097,0.0155395862213271
Ppapdc1b_B,8,25.722474,Fkbp11_B,15,98.726286,NA,NA,NA,1.12340816114546,0.92152870647696,1.21907017464523,0.00237449118046129,0.0202939267659516
1110054M08Rik_B,16,24.3926,2610035D17Rik_B,11,113.122866,NA,NA,NA,3.9645405308674,3.3163731738018,1.19544463879575,0.00305291723202172,0.0248893921162937
Necap1_B,6,122.881746,Usp11_B,20,20.712222,NA,NA,NA,4.22117181944845,3.53172992106069,1.1952136527418,0.00305291723202172,0.0248893921162937
Champ1_B,8,13.87564,Crebrf_B,17,26.746142,NA,NA,NA,1.36953370918301,1.16702567168988,1.173524921007,0.00339213025780194,0.0253418546704438
Mrpl19_B,6,81.961904,Derl3_B,10,75.89467,NA,NA,NA,1.22181677223129,1.04767943405727,1.16621242387058,0.00373134328358204,0.0274962397315744
Tcp11l2_B,10,84.595492,Pwp2_B,10,78.17803,NA,NA,NA,2.23607994807323,1.93018252276147,1.15848108751608,0.00373134328358204,0.0274962397315744
Necap1_B,6,122.881746,Mlst8_B,17,24.476314,NA,NA,NA,4.01181391801292,3.49045882934397,1.14936577514852,0.00373134328358204,0.0274962397315744
Champ1_B,8,13.87564,Sec11c_B,18,65.809107,NA,NA,NA,2.44476322313672,2.14126360510511,1.14173855909568,0.00407055630936226,0.0290282882796682
Necap1_B,6,122.881746,Sgce_B,6,4.710777,NA,NA,NA,3.85999647106891,3.42959351914329,1.12549678249717,0.00407055630936226,0.0290282882796682
Med19_B,2,84.683308,Bsdc1_B,4,129.47504,NA,NA,NA,1.76630225402324,1.57518830691536,1.1213276827087,0.00407055630936226,0.0290282882796682
Dlk1_B,12,109.45808,Fkbp2_B,19,6.979101,NA,NA,NA,2.35602760646387,2.110280015555,1.11645259827959,0.00407055630936226,0.0290282882796682
Hbp1_B,12,31.938394,Nop56_B,2,130.276872,NA,NA,NA,2.89585930097974,2.62679472770577,1.10243075731653,0.00474898236092269,0.0311745723580647
Rad9a_B,19,4.1984,Ins2_B,7,142.689083,NA,NA,NA,1.23562838645292,1.12281578196922,1.10047294159497,0.00474898236092269,0.0311745723580647
sexM,0,4,Scin_B,12,40.096998,NA,NA,NA,0.580109354403154,0.527869088435827,1.09896443476568,0.00474898236092269,0.0311745723580647
Necap1_B,6,122.881746,Scin_B,12,40.096998,NA,NA,NA,4.28665741574371,3.91365049761774,1.09530920514058,0.0050881953867028,0.0327403731347852
Champ1_B,8,13.87564,Nucb2_B,7,116.522462,NA,NA,NA,1.16259082390571,1.06264030533035,1.09405865566551,0.0050881953867028,0.0327403731347852
Tcp11l2_B,10,84.595492,Sgce_B,6,4.710777,NA,NA,NA,4.01305216478148,3.66852372819265,1.09391473576718,0.0050881953867028,0.0327403731347852
Gm16487_B,11,113.469996,Rgs5_B,1,169.675657,NA,NA,NA,0.245546413193561,0.226755031827442,1.08287084619326,0.0050881953867028,0.0327403731347852
Crebrf_B,17,26.746142,Pwp2_B,10,78.17803,NA,NA,NA,2.47421364411119,2.28533429491346,1.08264845524706,0.0050881953867028,0.0327403731347852
Necap1_B,6,122.881746,Arx_B,20,93.292432,NA,NA,NA,3.35042718090972,3.09898452530193,1.08113711235241,0.0050881953867028,0.0327403731347852
2610035D17Rik_B,11,113.122866,1110054M08Rik_B,16,24.3926,NA,NA,NA,2.26610006040356,2.09885728812631,1.07968277463331,0.0050881953867028,0.0327403731347852
BC003331_B,1,150.377192,Peg10_B,6,4.753912,NA,NA,NA,2.4044363691267,2.2458367563433,1.07061938599742,0.00542740841248301,0.0339204104990556
Gm16487_B,11,113.469996,Srpr_B,9,35.224074,NA,NA,NA,0.237074136933219,0.222031185523649,1.0677515249675,0.00542740841248301,0.0339204104990556
BC003331_B,1,150.377192,Rad9a_B,19,4.1984,NA,NA,NA,4.08047854058264,3.86593524238909,1.05549583341209,0.00610583446404345,0.0370638968168563
Sec11c_B,18,65.809107,Anp32e_B,3,95.938318,NA,NA,NA,3.65392445234838,3.46665769750085,1.05401939596821,0.00610583446404345,0.0370638968168563
Necap1_B,6,122.881746,Nop56_B,2,130.276872,NA,NA,NA,2.60016581720859,2.46789977556794,1.05359457582114,0.00610583446404345,0.0370638968168563
Champ1_B,8,13.87564,Lmf1_B,17,25.621,NA,NA,NA,1.84221816660222,1.75594562041982,1.04913167308779,0.00610583446404345,0.0370638968168563
Crebrf_B,17,26.746142,2610035D17Rik_B,11,113.122866,NA,NA,NA,4.23169840211884,4.04436253554784,1.04632024575552,0.00610583446404345,0.0370638968168563
sexM,0,5,Anp32e_B,3,95.938318,NA,NA,NA,0.653616634313918,0.624898458890842,1.04595654704294,0.00610583446404345,0.0370638968168563
E2f1_B,2,154.56465,Pwp2_B,10,78.17803,NA,NA,NA,2.49757603919941,2.38839524804397,1.04571303315264,0.00610583446404345,0.0370638968168563
BC003331_B,1,150.377192,Smad9_B,3,54.77842,NA,NA,NA,3.61088425923159,3.46304068645421,1.04269183823213,0.00610583446404345,0.0370638968168563
Champ1_B,8,13.87564,Os9_B,10,127.10771,NA,NA,NA,1.31315827521108,1.26904205377095,1.03476340386754,0.00610583446404345,0.0370638968168563
BC003331_B,1,150.377192,Pwp2_B,10,78.17803,NA,NA,NA,2.72484635697895,2.63614732978657,1.03364721925446,0.00610583446404345,0.0370638968168563
Necap1_B,6,122.881746,Mrpl19_B,6,81.961904,NA,NA,NA,4.34985591835243,4.22476076392169,1.02960999720955,0.00678426051560377,0.0407582830012318
sexM,0,6,2610035D17Rik_B,11,113.122866,NA,NA,NA,0.801504444757795,0.781353213247902,1.02579016911715,0.00678426051560377,0.0407582830012318
1110054M08Rik_B,16,24.3926,Peg10_B,6,4.753912,NA,NA,NA,4.86783451243844,4.75064559791717,1.02466799766597,0.00678426051560377,0.0407582830012318
Mrpl19_B,6,81.961904,Fkbp11_B,15,98.726286,NA,NA,NA,1.24892265029976,1.22171198026633,1.0222725736286,0.00678426051560377,0.0407582830012318
Mrpl19_B,6,81.961904,Klf11_B,12,24.657072,NA,NA,NA,1.08192005985146,1.0654559341423,1.01545265757275,0.00678426051560377,0.0407582830012318
BC003331_B,1,150.377192,Mrpl19_B,6,81.961904,NA,NA,NA,6.83196924131888,6.75921683565297,1.01076343716067,0.00712347354138398,0.0421904918905895
Bsdc1_B,4,129.47504,Pwp2_B,10,78.17803,NA,NA,NA,2.35806637332858,2.33451334343217,1.01008905344777,0.00712347354138398,0.0421904918905895
Crebrf_B,17,26.746142,Peg10_B,6,4.753912,NA,NA,NA,4.18165600119358,4.14710638012623,1.00833101876357,0.00712347354138398,0.0421904918905895
Mrpl19_B,6,81.961904,Hbp1_B,12,31.938394,NA,NA,NA,2.3987209275019,2.37906946020954,1.00826014860896,0.00712347354138398,0.0421904918905895
Mlst8_B,17,24.476314,1110054M08Rik_B,16,24.3926,NA,NA,NA,1.08031494119972,1.07224950552341,1.00752197658732,0.00712347354138398,0.0421904918905895
Bsdc1_B,4,129.47504,Anp32e_B,3,95.938318,NA,NA,NA,2.09197040806738,2.07962326691494,1.00593720090983,0.00712347354138398,0.0421904918905895
E2f1_B,2,154.56465,Sgce_B,6,4.710777,NA,NA,NA,2.67588653731825,2.66593439568619,1.00373307822134,0.00712347354138398,0.0421904918905895
Hbp1_B,12,31.938394,Rad9a_B,19,4.1984,NA,NA,NA,5.21174746969905,5.19744692367362,1.0027514559043,0.00712347354138398,0.0421904918905895
